Pfam ID	Pfam Name	Gene Count (assembled)	
pfam01061	ABC-2 type transporter	31	
pfam01063	Amino-transferase class IV	43	
pfam01066	CDP-alcohol phosphatidyltransferase	24	
pfam01068	ATP dependent DNA ligase domain	5	
pfam01070	FMN-dependent dehydrogenase	27	
pfam01071	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	24	
pfam01073	3-beta hydroxysteroid dehydrogenase/isomerase family	5	
pfam01074	Glycosyl hydrolases family 38 N-terminal domain	1	
pfam01075	Glycosyltransferase family 9 (heptosyltransferase)	23	
pfam01076	Plasmid recombination enzyme	10	
pfam01077	Nitrite and sulphite reductase 4Fe-4S domain	14	
pfam01078	Magnesium chelatase, subunit ChlI	27	
pfam01081	KDPG and KHG aldolase	8	
pfam01084	Ribosomal protein S18	12	
pfam01087	Galactose-1-phosphate uridyl transferase, N-terminal domain	3	
pfam01090	Ribosomal protein S19e	3	
pfam01092	Ribosomal protein S6e	2	
pfam01094	Receptor family ligand binding region	5	
pfam01096	Transcription factor S-II (TFIIS)	3	
pfam01098	Cell cycle protein	44	
pfam01103	Surface antigen	30	
pfam01106	NifU-like domain	12	
pfam01112	Asparaginase	1	
pfam01113	Dihydrodipicolinate reductase, N-terminus	15	
pfam01116	Fructose-bisphosphate aldolase class-II	8	
pfam01118	Semialdehyde dehydrogenase, NAD binding domain	34	
pfam01119	DNA mismatch repair protein, C-terminal domain	16	
pfam01120	Alpha-L-fucosidase	7	
pfam01121	Dephospho-CoA kinase	21	
pfam01124	MAPEG family	3	
pfam01126	Heme oxygenase	1	
pfam01127	Succinate dehydrogenase/Fumarate reductase transmembrane subunit	16	
pfam01128	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	16	
pfam01131	DNA topoisomerase	43	
pfam01132	Elongation factor P (EF-P) OB domain	17	
pfam01134	Glucose inhibited division protein A	31	
pfam01135	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)	16	
pfam01137	RNA 3'-terminal phosphate cyclase	1	
pfam01138	3' exoribonuclease family, domain 1	34	
pfam01139	tRNA-splicing ligase RtcB	6	
pfam01142	tRNA pseudouridine synthase D (TruD)	6	
pfam01144	Coenzyme A transferase	17	
pfam01145	SPFH domain / Band 7 family	56	
pfam01148	Cytidylyltransferase family	17	
pfam01149	Formamidopyrimidine-DNA glycosylase N-terminal domain	9	
pfam01152	Bacterial-like globin	1	
pfam01154	Hydroxymethylglutaryl-coenzyme A synthase N terminal	4	
pfam01155	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	2	
pfam01156	Inosine-uridine preferring nucleoside hydrolase	7	
pfam01157	Ribosomal protein L21e	3	
pfam01161	Phosphatidylethanolamine-binding protein	6	
pfam01163	RIO1 family	4	
pfam01165	Ribosomal protein S21	12	
pfam01168	Alanine racemase, N-terminal domain	37	
pfam01169	Uncharacterized protein family UPF0016	2	
pfam01170	Putative RNA methylase family UPF0020	3	
pfam01171	PP-loop family	23	
pfam01172	Shwachman-Bodian-Diamond syndrome (SBDS) protein	1	
pfam01174	SNO glutamine amidotransferase family	8	
pfam01175	Urocanase	7	
pfam01176	Translation initiation factor 1A / IF-1	23	
pfam01177	Asp/Glu/Hydantoin racemase	9	
pfam01179	Copper amine oxidase, enzyme domain	1	
pfam01180	Dihydroorotate dehydrogenase	31	
pfam01182	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	8	
pfam01189	16S rRNA methyltransferase RsmB/F	10	
pfam01191	RNA polymerase Rpb5, C-terminal domain	3	
pfam01192	RNA polymerase Rpb6	13	
pfam01193	RNA polymerase Rpb3/Rpb11 dimerisation domain	12	
pfam01194	RNA polymerases N / 8 kDa subunit	2	
pfam01195	Peptidyl-tRNA hydrolase	17	
pfam01196	Ribosomal protein L17	19	
pfam01197	Ribosomal protein L31	21	
pfam01198	Ribosomal protein L31e	3	
pfam01199	Ribosomal protein L34e	1	
pfam01200	Ribosomal protein S28e	2	
pfam01201	Ribosomal protein S8e	4	
pfam01202	Shikimate kinase	18	
pfam01203	Type II secretion system (T2SS), protein N	1	
pfam01204	Trehalase	4	
pfam01205	Uncharacterized protein family UPF0029	1	
pfam01206	Sulfurtransferase TusA	9	
pfam01207	Dihydrouridine synthase (Dus)	21	
pfam01208	Uroporphyrinogen decarboxylase (URO-D)	13	
pfam01209	ubiE/COQ5 methyltransferase family	20	
pfam01210	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus	11	
pfam01212	Beta-eliminating lyase	13	
pfam01218	Coproporphyrinogen III oxidase	11	
pfam01219	Prokaryotic diacylglycerol kinase	1	
pfam01220	Dehydroquinase class II	14	
pfam01222	Ergosterol biosynthesis ERG4/ERG24 family	1	
pfam01223	DNA/RNA non-specific endonuclease	3	
pfam01225	Mur ligase family, catalytic domain	33	
pfam01226	Formate/nitrite transporter	1	
pfam01227	GTP cyclohydrolase I	12	
pfam01230	HIT domain	24	
pfam01232	Mannitol dehydrogenase Rossmann domain	4	
pfam01234	NNMT/PNMT/TEMT family	2	
pfam01235	Sodium:alanine symporter family	22	
pfam01238	Phosphomannose isomerase type I	2	
pfam01241	Photosystem I psaG / psaK	1	
pfam01242	6-pyruvoyl tetrahydropterin synthase	10	
pfam01243	Pyridoxamine 5'-phosphate oxidase	24	
pfam01244	Membrane dipeptidase (Peptidase family M19)	18	
pfam01245	Ribosomal protein L19	18	
pfam01246	Ribosomal protein L24e	2	
pfam01247	Ribosomal protein L35Ae	1	
pfam01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	5	
pfam01250	Ribosomal protein S6	12	
pfam01252	Signal peptidase (SPase) II	18	
pfam01253	Translation initiation factor SUI1	3	
pfam01255	Putative undecaprenyl diphosphate synthase	28	
pfam01256	Carbohydrate kinase	20	
pfam01257	Thioredoxin-like [2Fe-2S] ferredoxin	17	
pfam01258	Prokaryotic dksA/traR C4-type zinc finger	9	
pfam01259	SAICAR synthetase	27	
pfam01261	Xylose isomerase-like TIM barrel	61	
pfam01262	Alanine dehydrogenase/PNT, C-terminal domain	20	
pfam01263	Aldose 1-epimerase	9	
pfam01264	Chorismate synthase	27	
pfam01266	FAD dependent oxidoreductase	135	
pfam01268	Formate--tetrahydrofolate ligase	12	
pfam01269	Fibrillarin	1	
pfam01272	Transcription elongation factor, GreA/GreB, C-term	14	
pfam01274	Malate synthase	20	
pfam01276	Orn/Lys/Arg decarboxylase, major domain	1	
pfam01280	Ribosomal protein L19e	3	
pfam01281	Ribosomal protein L9, N-terminal domain	14	
pfam01282	Ribosomal protein S24e	1	
pfam01283	Ribosomal protein S26e	2	
pfam01287	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold	2	
pfam01288	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)	17	
pfam01289	Thiol-activated cytolysin	4	
pfam01292	Prokaryotic cytochrome b561	9	
pfam01293	Phosphoenolpyruvate carboxykinase	14	
pfam01294	Ribosomal protein L13e	1	
pfam01297	Zinc-uptake complex component A periplasmic	33	
pfam01300	Telomere recombination	20	
pfam01302	CAP-Gly domain	1	
pfam01311	Bacterial export proteins, family 1	2	
pfam01312	FlhB HrpN YscU SpaS Family	7	
pfam01313	Bacterial export proteins, family 3	3	
pfam01314	Aldehyde ferredoxin oxidoreductase, domains 2 & 3	2	
pfam01315	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	27	
pfam01321	Creatinase/Prolidase N-terminal domain	22	
pfam01322	Cytochrome C'	6	
pfam01323	DSBA-like thioredoxin domain	19	
pfam01325	Iron dependent repressor, N-terminal DNA binding domain	11	
pfam01326	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	19	
pfam01327	Polypeptide deformylase	28	
pfam01329	Pterin 4 alpha carbinolamine dehydratase	12	
pfam01330	RuvA N terminal domain	13	
pfam01333	Apocytochrome F, C-terminal	1	
pfam01335	Death effector domain	1	
pfam01336	OB-fold nucleic acid binding domain	45	
pfam01343	Peptidase family S49	20	
pfam01344	Kelch motif	10	
pfam01345	Domain of unknown function DUF11	1	
pfam01346	Domain amino terminal to FKBP-type peptidyl-prolyl isomerase	4	
pfam01351	Ribonuclease HII	26	
pfam01361	Tautomerase enzyme	2	
pfam01363	FYVE zinc finger	1	
pfam01367	5'-3' exonuclease, C-terminal SAM fold	15	
pfam01368	DHH family	24	
pfam01370	NAD dependent epimerase/dehydratase family	91	
pfam01371	Trp repressor protein	7	
pfam01379	Porphobilinogen deaminase, dipyromethane cofactor binding domain	16	
pfam01380	SIS domain	46	
pfam01381	Helix-turn-helix	67	
pfam01383	CpcD/allophycocyanin linker domain	2	
pfam01384	Phosphate transporter family	1	
pfam01385	Probable transposase	6	
pfam01386	Ribosomal L25p family	17	
pfam01391	Collagen triple helix repeat (20 copies)	10	
pfam01396	Topoisomerase DNA binding C4 zinc finger	20	
pfam01400	Astacin (Peptidase family M12A)	3	
pfam01402	Ribbon-helix-helix protein, copG family	7	
pfam01404	Ephrin receptor ligand binding domain	1	
pfam01405	Photosystem II reaction centre T protein	1	
pfam01406	tRNA synthetases class I (C) catalytic domain	29	
pfam01408	Oxidoreductase family, NAD-binding Rossmann fold	79	
pfam01409	tRNA synthetases class II core domain (F)	29	
pfam01410	Fibrillar collagen C-terminal domain	1	
pfam01411	tRNA synthetases class II (A)	54	
pfam01414	Delta serrate ligand	2	
pfam01416	tRNA pseudouridine synthase	20	
pfam01418	Helix-turn-helix domain, rpiR family	5	
pfam01420	Type I restriction modification DNA specificity domain	90	
pfam01423	LSM domain	6	
pfam01424	R3H domain	9	
pfam01425	Amidase	113	
pfam01427	D-ala-D-ala dipeptidase	3	
pfam01430	Hsp33 protein	5	
pfam01431	Peptidase family M13	2	
pfam01432	Peptidase family M3	18	
pfam01433	Peptidase family M1	22	
pfam01434	Peptidase family M41	31	
pfam01435	Peptidase family M48	32	
pfam01436	NHL repeat	28	
pfam01442	Apolipoprotein A1/A4/E domain	1	
pfam01450	Acetohydroxy acid isomeroreductase, catalytic domain	15	
pfam01451	Low molecular weight phosphotyrosine protein phosphatase	11	
pfam01455	HupF/HypC family	1	
pfam01458	Uncharacterized protein family (UPF0051)	55	
pfam01464	Transglycosylase SLT domain	33	
pfam01467	Cytidylyltransferase-like	45	
pfam01470	Pyroglutamyl peptidase	5	
pfam01471	Putative peptidoglycan binding domain	12	
pfam01472	PUA domain	12	
pfam01474	Class-II DAHP synthetase family	9	
pfam01475	Ferric uptake regulator family	26	
pfam01476	LysM domain	39	
pfam01478	Type IV leader peptidase family	10	
pfam01479	S4 domain	49	
pfam01483	Proprotein convertase P-domain	3	
pfam01487	Type I 3-dehydroquinase	6	
pfam01488	Shikimate / quinate 5-dehydrogenase	23	
pfam01491	Frataxin-like domain	1	
pfam01493	GXGXG motif	22	
pfam01494	FAD binding domain	38	
pfam01496	V-type ATPase 116kDa subunit family	3	
pfam01497	Periplasmic binding protein	10	
pfam01498	Transposase	1	
pfam01501	Glycosyl transferase family 8	8	
pfam01502	Phosphoribosyl-AMP cyclohydrolase	18	
pfam01503	Phosphoribosyl-ATP pyrophosphohydrolase	13	
pfam01507	Phosphoadenosine phosphosulfate reductase family	26	
pfam01509	TruB family pseudouridylate synthase (N terminal domain)	24	
pfam01510	N-acetylmuramoyl-L-alanine amidase	10	
pfam01512	Respiratory-chain NADH dehydrogenase 51 Kd subunit	23	
pfam01513	ATP-NAD kinase	26	
pfam01514	Secretory protein of YscJ/FliF family	5	
pfam01515	Phosphate acetyl/butaryl transferase	15	
pfam01519	Protein of unknown function DUF16	1	
pfam01520	N-acetylmuramoyl-L-alanine amidase	13	
pfam01521	Iron-sulphur cluster biosynthesis	29	
pfam01522	Polysaccharide deacetylase	16	
pfam01523	Putative modulator of DNA gyrase	17	
pfam01527	Transposase	15	
pfam01532	Glycosyl hydrolase family 47	1	
pfam01536	Adenosylmethionine decarboxylase	3	
pfam01541	GIY-YIG catalytic domain	26	
pfam01544	CorA-like Mg2+ transporter protein	7	
pfam01545	Cation efflux family	5	
pfam01546	Peptidase family M20/M25/M40	64	
pfam01547	Bacterial extracellular solute-binding protein	62	
pfam01548	Transposase	38	
pfam01551	Peptidase family M23	47	
pfam01553	Acyltransferase	34	
pfam01554	MatE	34	
pfam01555	DNA methylase	512	
pfam01556	DnaJ C terminal domain	27	
pfam01557	Fumarylacetoacetate (FAA) hydrolase family	28	
pfam01558	Pyruvate ferredoxin/flavodoxin oxidoreductase	17	
pfam01564	Spermine/spermidine synthase	12	
pfam01565	FAD binding domain	61	
pfam01568	Molydopterin dinucleotide binding domain	24	
pfam01569	PAP2 superfamily	5	
pfam01571	Aminomethyltransferase folate-binding domain	97	
pfam01575	MaoC like domain	29	
pfam01578	Cytochrome C assembly protein	30	
pfam01580	FtsK/SpoIIIE family	29	
pfam01583	Adenylylsulphate kinase	17	
pfam01584	CheW-like domain	1	
pfam01588	Putative tRNA binding domain	31	
pfam01590	GAF domain	9	
pfam01592	NifU-like N terminal domain	18	
pfam01593	Flavin containing amine oxidoreductase	26	
pfam01594	AI-2E family transporter	19	
pfam01595	Domain of unknown function DUF21	30	
pfam01596	O-methyltransferase	6	
pfam01597	Glycine cleavage H-protein	22	
pfam01599	Ribosomal protein S27a	2	
pfam01609	Transposase DDE domain	97	
pfam01610	Transposase	5	
pfam01612	3'-5' exonuclease	39	
pfam01613	Flavin reductase like domain	16	
pfam01614	Bacterial transcriptional regulator	10	
pfam01618	MotA/TolQ/ExbB proton channel family	29	
pfam01619	Proline dehydrogenase	13	
pfam01624	MutS domain I	18	
pfam01625	Peptide methionine sulfoxide reductase	32	
pfam01627	Hpt domain	1	
pfam01628	HrcA protein C terminal domain	11	
pfam01632	Ribosomal protein L35	16	
pfam01633	Choline/ethanolamine kinase	3	
pfam01634	ATP phosphoribosyltransferase	18	
pfam01636	Phosphotransferase enzyme family	41	
pfam01637	ATPase domain predominantly from Archaea	2	
pfam01638	HxlR-like helix-turn-helix	1	
pfam01641	SelR domain	24	
pfam01642	Methylmalonyl-CoA mutase	33	
pfam01645	Conserved region in glutamate synthase	38	
pfam01648	4'-phosphopantetheinyl transferase superfamily	14	
pfam01649	Ribosomal protein S20	13	
pfam01653	NAD-dependent DNA ligase adenylation domain	33	
pfam01654	Cytochrome bd terminal oxidase subunit I	6	
pfam01655	Ribosomal protein L32	3	
pfam01656	CobQ/CobB/MinD/ParA nucleotide binding domain	37	
pfam01658	Myo-inositol-1-phosphate synthase	5	
pfam01661	Macro domain	20	
pfam01663	Type I phosphodiesterase / nucleotide pyrophosphatase	8	
pfam01667	Ribosomal protein S27	4	
pfam01668	SmpB protein	16	
pfam01676	Metalloenzyme superfamily	20	
pfam01678	Diaminopimelate epimerase	17	
pfam01680	SOR/SNZ family	7	
pfam01687	Riboflavin kinase	18	
pfam01694	Rhomboid family	15	
pfam01695	IstB-like ATP binding protein	13	
pfam01697	Glycosyltransferase family 92	1	
pfam01699	Sodium/calcium exchanger protein	21	
pfam01702	Queuine tRNA-ribosyltransferase	25	
pfam01706	FliG C-terminal domain	4	
pfam01709	Transcriptional regulator	27	
pfam01710	Transposase	4	
pfam01712	Deoxynucleoside kinase	1	
pfam01713	Smr domain	13	
pfam01715	IPP transferase	20	
pfam01716	Manganese-stabilising protein / photosystem II polypeptide	1	
pfam01717	Cobalamin-independent synthase, Catalytic domain	13	
pfam01722	BolA-like protein	19	
pfam01724	Domain of unknown function DUF29	1	
pfam01725	Ham1 family	27	
pfam01726	LexA DNA binding domain	7	
pfam01728	FtsJ-like methyltransferase	18	
pfam01729	Quinolinate phosphoribosyl transferase, C-terminal domain	17	
pfam01730	UreF	5	
pfam01734	Patatin-like phospholipase	2	
pfam01737	YCF9	1	
pfam01738	Dienelactone hydrolase family	13	
pfam01740	STAS domain	20	
pfam01741	Large-conductance mechanosensitive channel, MscL	1	
pfam01743	Poly A polymerase head domain	25	
pfam01744	GLTT repeat (6 copies)	1	
pfam01745	Isopentenyl transferase	6	
pfam01746	tRNA (Guanine-1)-methyltransferase	28	
pfam01747	ATP-sulfurylase	13	
pfam01751	Toprim domain	46	
pfam01752	Collagenase	1	
pfam01755	Glycosyltransferase family 25 (LPS biosynthesis protein)	83	
pfam01757	Acyltransferase family	1	
pfam01758	Sodium Bile acid symporter family	4	
pfam01761	3-dehydroquinate synthase	17	
pfam01764	Lipase (class 3)	3	
pfam01765	Ribosome recycling factor	23	
pfam01769	Divalent cation transporter	13	
pfam01773	Na+ dependent nucleoside transporter N-terminus	5	
pfam01774	UreD urease accessory protein	4	
pfam01780	Ribosomal L37ae protein family	1	
pfam01782	RimM N-terminal domain	15	
pfam01783	Ribosomal L32p protein family	10	
pfam01784	NIF3 (NGG1p interacting factor 3)	8	
pfam01790	Prolipoprotein diacylglyceryl transferase	21	
pfam01791	DeoC/LacD family aldolase	16	
pfam01794	Ferric reductase like transmembrane component	7	
pfam01795	MraW methylase family	29	
pfam01796	DUF35 OB-fold domain, acyl-CoA-associated	14	
pfam01797	Transposase IS200 like	4	
pfam01798	snoRNA binding domain, fibrillarin	1	
pfam01799	[2Fe-2S] binding domain	27	
pfam01804	Penicillin amidase	22	
pfam01807	CHC2 zinc finger	15	
pfam01808	AICARFT/IMPCHase bienzyme	24	
pfam01809	Haemolytic domain	11	
pfam01810	LysE type translocator	8	
pfam01812	5-formyltetrahydrofolate cyclo-ligase family	13	
pfam01813	ATP synthase subunit D	4	
pfam01814	Hemerythrin HHE cation binding domain	1	
pfam01816	Leucine rich repeat variant	1	
pfam01817	Chorismate mutase type II	10	
pfam01820	D-ala D-ala ligase N-terminus	10	
pfam01832	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	1	
pfam01833	IPT/TIG domain	4	
pfam01835	MG2 domain	1	
pfam01837	Homocysteine biosynthesis enzyme, sulfur-incorporation	1	
pfam01839	FG-GAP repeat	2	
pfam01841	Transglutaminase-like superfamily	10	
pfam01842	ACT domain	31	
pfam01844	HNH endonuclease	107	
pfam01845	CcdB protein	1	
pfam01849	NAC domain	2	
pfam01850	PIN domain	52	
pfam01855	Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg	9	
pfam01862	Pyruvoyl-dependent arginine decarboxylase (PvlArgDC)	2	
pfam01863	Protein of unknown function DUF45	20	
pfam01865	Protein of unknown function DUF47	3	
pfam01866	Putative diphthamide synthesis protein	5	
pfam01867	CRISPR associated protein Cas1	48	
pfam01868	Domain of unknown function UPF0086	2	
pfam01869	BadF/BadG/BcrA/BcrD ATPase family	5	
pfam01870	Archaeal holliday junction resolvase (hjc)	8	
pfam01871	AMMECR1	1	
pfam01872	RibD C-terminal domain	32	
pfam01873	Domain found in IF2B/IF5	2	
pfam01874	ATP:dephospho-CoA triphosphoribosyl transferase	1	
pfam01876	RNase P subunit p30	1	
pfam01877	RNA binding	3	
pfam01878	EVE domain	8	
pfam01881	CRISPR associated protein Cas6	2	
pfam01882	Protein of unknown function DUF58	18	
pfam01883	Domain of unknown function DUF59	30	
pfam01884	PcrB family	3	
pfam01885	RNA 2'-phosphotransferase, Tpt1 / KptA family	1	
pfam01887	S-adenosyl-l-methionine hydroxide adenosyltransferase	3	
pfam01888	CbiD	8	
pfam01890	Cobalamin synthesis G C-terminus	5	
pfam01894	Uncharacterised protein family UPF0047	3	
pfam01895	PhoU domain	31	
pfam01896	DNA primase small subunit	2	
pfam01899	Na+/H+ ion antiporter subunit	3	
pfam01902	Diphthamide synthase	7	
pfam01903	CbiX	8	
pfam01904	Protein of unknown function DUF72	4	
pfam01906	Putative heavy-metal-binding	7	
pfam01907	Ribosomal protein L37e	1	
pfam01909	Nucleotidyltransferase domain	56	
pfam01910	Thiamine-binding protein	2	
pfam01912	eIF-6 family	2	
pfam01914	MarC family integral membrane protein	1	
pfam01915	Glycosyl hydrolase family 3 C-terminal domain	5	
pfam01916	Deoxyhypusine synthase	5	
pfam01918	Alba	5	
pfam01920	Prefoldin subunit	3	
pfam01921	tRNA synthetases class I (K)	15	
pfam01922	SRP19 protein	2	
pfam01923	Cobalamin adenosyltransferase	15	
pfam01924	Hydrogenase formation hypA family	2	
pfam01925	Sulfite exporter TauE/SafE	28	
pfam01926	50S ribosome-binding GTPase	80	
pfam01928	CYTH domain	2	
pfam01930	Domain of unknown function DUF83	14	
pfam01931	Protein of unknown function DUF84	1	
pfam01933	Uncharacterised protein family UPF0052	18	
pfam01934	Protein of unknown function DUF86	11	
pfam01935	Domain of unknown function DUF87	20	
pfam01936	NYN domain	60	
pfam01937	Protein of unknown function DUF89	1	
pfam01938	TRAM domain	13	
