Pfam ID	Pfam Name	Gene Count (assembled)	
pfam07848	PaaX-like protein	2	
pfam07858	Limonene-1,2-epoxide hydrolase catalytic domain	2	
pfam07859	alpha/beta hydrolase fold	20	
pfam07866	Protein of unknown function (DUF1653)	1	
pfam07876	Stress responsive A/B Barrel Domain	2	
pfam07879	PHB/PHA accumulation regulator DNA-binding domain	3	
pfam07883	Cupin domain	20	
pfam07885	Ion channel	3	
pfam07896	Protein of unknown function (DUF1674)	1	
pfam07916	TraG-like protein, N-terminal region	1	
pfam07919	Gryzun, putative trafficking through Golgi	1	
pfam07920	Protein of unknown function (DUF1684)	2	
pfam07929	Plasmid pRiA4b ORF-3-like protein	1	
pfam07940	Heparinase II/III-like protein	10	
pfam07943	Penicillin-binding protein 5, C-terminal domain	4	
pfam07944	Beta-L-arabinofuranosidase, GH127	2	
pfam07947	YhhN family	4	
pfam07963	Prokaryotic N-terminal methylation motif	2	
pfam07969	Amidohydrolase family	19	
pfam07971	Glycosyl hydrolase family 92	8	
pfam07972	NrdI Flavodoxin like	1	
pfam07973	Threonyl and Alanyl tRNA synthetase second additional domain	13	
pfam07977	FabA-like domain	9	
pfam07978	NIPSNAP	1	
pfam07980	SusD family	3	
pfam07987	Domain of unkown function (DUF1775)	1	
pfam07991	Acetohydroxy acid isomeroreductase, NADPH-binding domain	8	
pfam07992	Pyridine nucleotide-disulphide oxidoreductase	64	
pfam07993	Male sterility protein	3	
pfam07994	Myo-inositol-1-phosphate synthase	1	
pfam07995	Glucose / Sorbosone dehydrogenase	17	
pfam07996	Type IV secretion system proteins	3	
pfam08002	Protein of unknown function (DUF1697)	1	
pfam08003	Protein of unknown function (DUF1698)	1	
pfam08007	Cupin superfamily protein	6	
pfam08011	PD-(D/E)XK nuclease superfamily	1	
pfam08013	Tagatose 6 phosphate kinase	3	
pfam08014	Domain of unknown function (DUF1704)	3	
pfam08019	Domain of unknown function (DUF1705)	1	
pfam08020	Protein of unknown function (DUF1706)	1	
pfam08021	Siderophore-interacting FAD-binding domain	1	
pfam08028	Acyl-CoA dehydrogenase, C-terminal domain	2	
pfam08029	HisG, C-terminal domain	3	
pfam08032	RNA 2'-O ribose methyltransferase substrate binding	4	
pfam08085	Entericidin EcnA/B family	3	
pfam08125	Mannitol dehydrogenase C-terminal domain	2	
pfam08206	Ribonuclease B OB domain	1	
pfam08207	Elongation factor P (EF-P) KOW-like domain	10	
pfam08211	Cytidine and deoxycytidylate deaminase zinc-binding region	1	
pfam08212	Lipocalin-like domain	1	
pfam08220	DeoR-like helix-turn-helix domain	5	
pfam08223	PaaX-like protein C-terminal domain	3	
pfam08238	Sel1 repeat	30	
pfam08239	Bacterial SH3 domain	8	
pfam08240	Alcohol dehydrogenase GroES-like domain	40	
pfam08241	Methyltransferase domain	36	
pfam08242	Methyltransferase domain	3	
pfam08245	Mur ligase middle domain	34	
pfam08264	Anticodon-binding domain of tRNA	20	
pfam08269	Cache domain	3	
pfam08272	Topoisomerase I zinc-ribbon-like	1	
pfam08274	PhnA Zinc-Ribbon	2	
pfam08275	DNA primase catalytic core, N-terminal domain	2	
pfam08279	HTH domain	9	
pfam08281	Sigma-70, region 4	52	
pfam08282	haloacid dehalogenase-like hydrolase	4	
pfam08291	Peptidase M15	2	
pfam08298	PrkA AAA domain	4	
pfam08299	Bacterial dnaA protein helix-turn-helix	4	
pfam08309	LVIVD repeat	5	
pfam08323	Starch synthase catalytic domain	4	
pfam08327	Activator of Hsp90 ATPase homolog 1-like protein	8	
pfam08328	Adenylosuccinate lyase C-terminal	2	
pfam08331	Domain of unknown function (DUF1730)	8	
pfam08334	Type II secretion system (T2SS), protein G	3	
pfam08335	GlnD PII-uridylyltransferase	9	
pfam08338	Domain of unknown function (DUF1731)	1	
pfam08340	Domain of unknown function (DUF1732)	7	
pfam08343	Ribonucleotide reductase N-terminal	1	
pfam08345	Flagellar M-ring protein C-terminal	2	
pfam08348	YheO-like PAS domain	1	
pfam08352	Oligopeptide/dipeptide transporter, C-terminal region	33	
pfam08359	YsiA-like protein, C-terminal region	1	
pfam08362	YcdC-like protein, C-terminal region	3	
pfam08364	Bacterial translation initiation factor IF-2 associated region	2	
pfam08376	Nitrate and nitrite sensing	1	
pfam08379	Bacterial transglutaminase-like N-terminal region	6	
pfam08386	TAP-like protein	2	
pfam08388	Group II intron, maturase-specific domain	1	
pfam08394	Archaeal TRASH domain	1	
pfam08401	Domain of unknown function (DUF1738)	3	
pfam08402	TOBE domain	19	
pfam08411	Exonuclease C-terminal	4	
pfam08436	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal	4	
pfam08442	ATP-grasp domain	10	
pfam08443	RimK-like ATP-grasp domain	6	
pfam08447	PAS fold	30	
pfam08448	PAS fold	19	
pfam08450	SMP-30/Gluconolaconase/LRE-like region	6	
pfam08459	UvrC Helix-hairpin-helix N-terminal	9	
pfam08463	EcoEI R protein C-terminal	2	
pfam08468	Methyltransferase small domain N-terminal	1	
pfam08471	Class II vitamin B12-dependent ribonucleotide reductase	2	
pfam08478	POTRA domain, FtsQ-type	5	
pfam08479	POTRA domain, ShlB-type	3	
pfam08482	ATP-dependent helicase C-terminal	2	
pfam08484	C-methyltransferase C-terminal domain	2	
pfam08486	Stage II sporulation protein	1	
pfam08487	Vault protein inter-alpha-trypsin domain	4	
pfam08494	DEAD/H associated	4	
pfam08495	FIST N domain	2	
pfam08497	Radical SAM N-terminal	4	
pfam08501	Shikimate dehydrogenase substrate binding domain	8	
pfam08502	LeuA allosteric (dimerisation) domain	11	
pfam08511	COQ9	5	
pfam08521	Two-component sensor kinase N-terminal	2	
pfam08529	NusA N-terminal domain	4	
pfam08530	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain	5	
pfam08531	Alpha-L-rhamnosidase N-terminal domain	1	
pfam08534	Redoxin	20	
pfam08535	KorB domain	2	
pfam08541	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal	6	
pfam08543	Phosphomethylpyrimidine kinase	6	
pfam08544	GHMP kinases C terminal	2	
pfam08545	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III	13	
pfam08546	Ketopantoate reductase PanE/ApbA C terminal	4	
pfam08548	Peptidase M10 serralysin C terminal	2	
pfam08570	Protein of unknown function (DUF1761)	1	
pfam08592	Domain of unknown function (DUF1772)	3	
pfam08645	Polynucleotide kinase 3 phosphatase	1	
pfam08659	KR domain	3	
pfam08665	PglZ domain	5	
pfam08666	SAF domain	5	
pfam08668	HDOD domain	4	
pfam08669	Glycine cleavage T-protein C-terminal barrel domain	20	
pfam08676	MutL C terminal dimerisation domain	8	
pfam08679	Dissimilatory sulfite reductase D (DsrD)	1	
pfam08681	Protein of unknown function (DUF1778)	1	
pfam08712	Scaffold protein Nfu/NifU N terminal	7	
pfam08713	DNA alkylation repair enzyme	6	
pfam08714	Formaldehyde-activating enzyme (Fae)	1	
pfam08719	Domain of unknown function (DUF1768)	1	
pfam08747	Domain of unknown function (DUF1788)	2	
pfam08751	TrwC relaxase	2	
pfam08755	Hemimethylated DNA-binding protein YccV like	1	
pfam08757	CotH protein	2	
pfam08761	dUTPase	1	
pfam08770	Sulphur oxidation protein SoxZ	2	
pfam08774	VRR-NUC domain	2	
pfam08787	Alginate lyase	1	
pfam08808	RES domain	4	
pfam08811	Protein of unknown function (DUF1800)	7	
pfam08818	Domain of unknown function (DU1801)	9	
pfam08843	Nucleotidyl transferase AbiEii toxin, Type IV TA system	8	
pfam08850	Domain of unknown function (DUF1820)	1	
pfam08867	FRG domain	1	
pfam08874	Domain of unknown function (DUF1835)	1	
pfam08883	Dopa 4,5-dioxygenase family	1	
pfam08885	GSCFA family	1	
pfam08888	HopJ type III effector protein	1	
pfam08889	WbqC-like protein family	1	
pfam08892	YqcI/YcgG family	2	
pfam08894	Protein of unknown function (DUF1838)	1	
pfam08900	Domain of unknown function (DUF1845)	1	
pfam08922	Domain of unknown function (DUF1905)	1	
pfam08924	Domain of unknown function (DUF1906)	1	
pfam08928	Domain of unknown function (DUF1910)	1	
pfam08929	Domain of unknown function (DUF1911)	1	
pfam08937	MTH538 TIR-like domain (DUF1863)	3	
pfam09037	Stf0 sulphotransferase	5	
pfam09084	NMT1/THI5 like	17	
pfam09087	Cyclomaltodextrinase, N-terminal	1	
pfam09094	Domain of unknown function (DUF1925)	1	
pfam09113	Peptide-N-glycosidase F, C terminal	1	
pfam09130	Domain of unknown function (DUF1932)	1	
pfam09140	ATPase MipZ	4	
pfam09157	Pseudouridine synthase II TruB, C-terminal	1	
pfam09179	TilS substrate binding domain	2	
pfam09180	Prolyl-tRNA synthetase, C-terminal	1	
pfam09186	Domain of unknown function (DUF1949)	1	
pfam09190	DALR domain	4	
pfam09223	ZinT (YodA) periplasmic lipocalin-like zinc-recruitment	1	
pfam09234	Domain of unknown function (DUF1963)	1	
pfam09278	MerR, DNA binding	10	
pfam09285	Elongation factor P, C-terminal	6	
pfam09290	Prokaryotic acetaldehyde dehydrogenase, dimerisation	1	
pfam09296	NADH pyrophosphatase-like rudimentary NUDIX domain	4	
pfam09297	NADH pyrophosphatase zinc ribbon domain	4	
pfam09298	Fumarylacetoacetase N-terminal	2	
pfam09299	Mu transposase, C-terminal	2	
pfam09312	SurA N-terminal domain	5	
pfam09313	Domain of unknown function (DUF1971)	1	
pfam09317	Domain of unknown function (DUF1974)	5	
pfam09334	tRNA synthetases class I (M)	16	
pfam09335	SNARE associated Golgi protein	19	
pfam09339	IclR helix-turn-helix domain	12	
pfam09343	Conserved hypothetical protein 2217 (DUF2460)	8	
pfam09347	Domain of unknown function (DUF1989)	4	
pfam09351	Domain of unknown function (DUF1993)	4	
pfam09356	Phage conserved hypothetical protein BR0599	3	
pfam09360	Iron-binding zinc finger CDGSH type	1	
pfam09361	Phasin protein	3	
pfam09365	Conserved hypothetical protein (DUF2461)	1	
pfam09370	Phosphoenolpyruvate hydrolase-like	1	
pfam09371	Tex-like protein N-terminal domain	4	
pfam09374	Predicted Peptidoglycan domain	1	
pfam09375	Imelysin	5	
pfam09382	RQC domain	7	
pfam09386	Antitoxin ParD	1	
pfam09397	Ftsk gamma domain	7	
pfam09411	Lipid A 3-O-deacylase (PagL)	1	
pfam09413	Putative prokaryotic signal transducing protein	5	
pfam09423	PhoD-like phosphatase	12	
pfam09424	Yqey-like protein	7	
pfam09458	H-type lectin domain	1	
pfam09459	Ethylbenzene dehydrogenase	1	
pfam09476	Pilus biogenesis CpaD protein (pilus_cpaD)	1	
pfam09490	Probable cobalt transporter subunit (CbtA)	3	
pfam09491	AlwI restriction endonuclease	1	
pfam09509	Protein of unknown function (Hypoth_ymh)	1	
pfam09521	NgoPII restriction endonuclease	1	
pfam09526	Probable metal-binding protein (DUF2387)	1	
pfam09527	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter	2	
pfam09538	Protein of unknown function (FYDLN_acid)	7	
pfam09550	Phage tail assembly chaperone protein, TAC	2	
pfam09552	BstXI restriction endonuclease	1	
pfam09587	Bacterial capsule synthesis protein PGA_cap	3	
pfam09588	YqaJ-like viral recombinase domain	1	
pfam09594	Protein of unknown function (DUF2029)	2	
pfam09608	Putative transmembrane protein (Alph_Pro_TM)	2	
pfam09611	CRISPR-associated protein (Cas_Csy1)	1	
pfam09614	CRISPR-associated protein (Cas_Csy2)	1	
pfam09619	Type III secretion system lipoprotein chaperone (YscW)	1	
pfam09674	Protein of unknown function (DUF2400)	4	
pfam09677	Type-F conjugative transfer system protein (TrbI_Ftype)	1	
pfam09678	Cytochrome c oxidase caa3 assembly factor (Caa3_CtaG)	2	
pfam09685	Domain of unknown function (DUF4870)	4	
pfam09694	Bacterial protein of unknown function (Gcw_chp)	3	
pfam09697	Protein of unknown function (Porph_ging)	2	
pfam09699	Doubled CXXCH motif (Paired_CXXCH_1)	3	
pfam09704	CRISPR-associated protein (Cas_Cas5)	1	
pfam09718	Lambda phage tail tape-measure protein (Tape_meas_lam_C)	2	
pfam09721	Transmembrane exosortase (Exosortase_EpsH)	3	
pfam09722	Protein of unknown function (DUF2384)	2	
pfam09723	Zinc ribbon domain	1	
pfam09731	Mitochondrial inner membrane protein	3	
pfam09745	Coiled-coil domain-containing protein 55 (DUF2040)	2	
pfam09820	Predicted AAA-ATPase	2	
pfam09822	ABC-type uncharacterized transport system	4	
pfam09831	Uncharacterized protein conserved in bacteria (DUF2058)	1	
pfam09832	Uncharacterized protein conserved in bacteria (DUF2059)	2	
pfam09834	Predicted membrane protein (DUF2061)	1	
pfam09835	Uncharacterized protein conserved in bacteria (DUF2062)	2	
pfam09836	Putative DNA-binding domain	3	
pfam09837	Uncharacterized protein conserved in bacteria (DUF2064)	2	
pfam09838	Uncharacterized protein conserved in bacteria (DUF2065)	2	
pfam09839	Uncharacterized protein conserved in bacteria (DUF2066)	2	
pfam09848	Uncharacterized conserved protein (DUF2075)	1	
pfam09850	Type VI secretion system protein DotU	1	
pfam09851	Short C-terminal domain	4	
pfam09856	Predicted transcriptional regulator (DUF2083)	6	
pfam09857	Putative toxin of bacterial toxin-antitoxin pair	1	
pfam09859	Oxygenase, catalysing oxidative methylation of damaged DNA	1	
pfam09861	Domain of unknown function (DUF2088)	1	
pfam09866	Uncharacterized protein conserved in bacteria (DUF2093)	3	
pfam09898	Uncharacterized protein conserved in bacteria (DUF2125)	6	
pfam09899	Putative amidoligase enzyme (DUF2126)	4	
pfam09903	Uncharacterized protein conserved in bacteria (DUF2130)	1	
pfam09905	DNA-binding protein VF530	1	
pfam09912	Uncharacterized protein conserved in bacteria (DUF2141)	2	
pfam09917	Uncharacterized protein conserved in bacteria (DUF2147)	2	
pfam09923	Uncharacterized protein conserved in bacteria (DUF2155)	1	
pfam09924	Uncharacterised conserved protein (DUF2156)	1	
pfam09925	Predicted membrane protein (DUF2157)	3	
pfam09928	Predicted small integral membrane protein (DUF2160)	2	
pfam09929	Putative PD-(D/E)XK phosphodiesterase (DUF2161)	3	
pfam09931	Uncharacterized conserved protein (DUF2163)	5	
pfam09932	Uncharacterized conserved protein (DUF2164)	1	
pfam09939	Uncharacterized protein conserved in bacteria (DUF2171)	1	
pfam09940	Domain of unknown function (DUF2172)	1	
pfam09954	Uncharacterized protein conserved in bacteria (DUF2188)	2	
pfam09955	Predicted integral membrane protein (DUF2189)	6	
pfam09956	Uncharacterized conserved protein (DUF2190)	1	
pfam09957	Bacterial antitoxin of type II TA system, VapB	1	
pfam09960	Uncharacterised protein conserved in bacteria (DUF2194)	1	
pfam09962	Uncharacterized conserved protein (DUF2196)	2	
pfam09966	Uncharacterized protein conserved in bacteria (DUF2200)	3	
pfam09968	Uncharacterized protein domain (DUF2202)	1	
pfam09972	Predicted membrane protein (DUF2207)	2	
pfam09976	Tetratricopeptide repeat-like domain	2	
pfam09981	Uncharacterized protein conserved in bacteria (DUF2218)	2	
pfam09982	Uncharacterized protein conserved in bacteria (DUF2219)	1	
pfam09983	Uncharacterized protein conserved in bacteria C-term(DUF2220)	2	
pfam09991	Predicted membrane protein (DUF2232)	3	
pfam09992	Phosphodiester glycosidase	3	
pfam09994	Uncharacterized alpha/beta hydrolase domain (DUF2235)	6	
pfam09995	Uncharacterized protein conserved in bacteria (DUF2236)	6	
pfam09996	Uncharacterized protein conserved in bacteria (DUF2237)	2	
pfam09997	Predicted membrane protein (DUF2238)	1	
pfam10000	ACT domain	1	
pfam10003	Integral membrane protein (DUF2244)	4	
pfam10006	Uncharacterized conserved protein (DUF2249)	1	
pfam10011	Predicted membrane protein (DUF2254)	6	
pfam10014	2OG-Fe dioxygenase	1	
pfam10017	Histidine-specific methyltransferase, SAM-dependent	1	
pfam10021	Uncharacterized protein conserved in bacteria (DUF2263)	1	
pfam10022	Uncharacterized protein conserved in bacteria (DUF2264)	1	
pfam10023	Putative aminopeptidase	1	
pfam10027	Predicted integral membrane protein (DUF2269)	3	
pfam10029	Predicted periplasmic protein (DUF2271)	1	
pfam10035	Uncharacterized protein conserved in bacteria (DUF2179)	2	
pfam10038	Protein of unknown function (DUF2274)	1	
pfam10048	Predicted integral membrane protein (DUF2282)	3	
pfam10052	Protein of unknown function (DUF2288)	3	
pfam10067	Predicted membrane protein (DUF2306)	7	
pfam10070	Uncharacterized protein conserved in bacteria (DUF2309)	2	
pfam10073	Uncharacterized protein conserved in bacteria (DUF2312)	1	
pfam10074	Uncharacterized conserved protein (DUF2285)	1	
pfam10079	Bacillithiol biosynthesis BshC	8	
pfam10082	Putative beta-barrel porin 2	2	
pfam10090	Histidine phosphotransferase	4	
pfam10091	Putative glucoamylase	3	
pfam10092	Uncharacterized protein conserved in bacteria (DUF2330)	1	
pfam10094	Uncharacterized protein conserved in bacteria (DUF2332)	2	
pfam10095	Uncharacterized protein conserved in bacteria (DUF2333)	3	
pfam10096	Uncharacterized protein conserved in bacteria (DUF2334)	2	
pfam10098	Uncharacterised protein conserved in bacteria (DUF2336)	9	
pfam10099	Anti-sigma-K factor rskA	4	
pfam10101	Predicted membrane protein (DUF2339)	1	
pfam10108	Predicted 3'-5' exonuclease related to the exonuclease domain of PolB	1	
pfam10110	Membrane domain of glycerophosphoryl diester phosphodiesterase	2	
pfam10111	Glycosyltransferase like family 2	1	
pfam10114	Sensory domain found in PocR	2	
pfam10116	Protein required for attachment to host cells	2	
pfam10117	McrBC 5-methylcytosine restriction system component	2	
pfam10118	Predicted metal-dependent hydrolase	7	
pfam10124	Mu-like prophage major head subunit gpT	1	
pfam10127	Predicted nucleotidyltransferase	3	
pfam10129	OpgC protein	3	
pfam10134	Replication initiator protein A	5	
pfam10135	Rod binding protein	5	
pfam10143	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	1	
pfam10145	Phage-related minor tail protein	1	
pfam10150	Ribonuclease E/G family	7	
pfam10276	Zinc-finger domain	1	
pfam10282	Lactonase, 7-bladed beta-propeller	8	
pfam10335	Putative nucleotidyltransferase substrate binding domain	3	
pfam10343	Potential Queuosine, Q, salvage protein family	1	
pfam10369	Small subunit of acetolactate synthase	6	
pfam10370	Domain of unknown function (DUF2437)	1	
pfam10371	Domain of unknown function	1	
pfam10385	RNA polymerase beta subunit external 1 domain	5	
pfam10396	GTP-binding protein TrmE N-terminus	4	
pfam10397	Adenylosuccinate lyase C-terminus	5	
pfam10399	Ubiquitinol-cytochrome C reductase Fe-S subunit TAT signal	4	
pfam10410	DnaB-helicase binding domain of primase	2	
pfam10411	Disulfide bond isomerase protein N-terminus	2	
pfam10412	Type IV secretion-system coupling protein DNA-binding domain	3	
pfam10414	Sirohaem synthase dimerisation region	2	
pfam10415	Fumarase C C-terminus	4	
pfam10417	C-terminal domain of 1-Cys peroxiredoxin	3	
pfam10423	Bacterial AMP nucleoside phosphorylase N-terminus	2	
pfam10431	C-terminal, D2-small domain, of ClpB protein	24	
pfam10438	Cyclo-malto-dextrinase C-terminal domain	1	
pfam10442	FIST C domain	1	
pfam10458	Valyl tRNA synthetase tRNA binding arm	7	
pfam10459	Peptidase S46	2	
pfam10502	Signal peptidase, peptidase S26	4	
pfam10518	TAT (twin-arginine translocation) pathway signal sequence	2	
pfam10531	SLBB domain	18	
pfam10543	ORF6N domain	1	
pfam10544	T5orf172 domain	3	
pfam10555	Phospho-N-acetylmuramoyl-pentapeptide-transferase signature 1	5	
pfam10566	Glycoside hydrolase 97	3	
pfam10569	Alpha-macro-globulin thiol-ester bond-forming region	5	
pfam10571	Uncharacterised protein family UPF0547	2	
pfam10576	Iron-sulfur binding domain of endonuclease III	1	
pfam10588	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region	4	
pfam10589	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region	8	
pfam10590	Pyridoxine 5'-phosphate oxidase C-terminal dimerisation region	3	
pfam10592	AIPR protein	4	
pfam10604	Polyketide cyclase / dehydrase and lipid transport	8	
pfam10609	NUBPL iron-transfer P-loop NTPase	7	
pfam10633	NPCBM-associated, NEW3 domain of alpha-galactosidase	2	
pfam10652	Protein of unknown function (DUF2480)	2	
pfam10670	Domain of unknown function (DUF4198)	5	
pfam10672	S-adenosylmethionine-dependent methyltransferase	6	
pfam10686	Protein of unknown function (DUF2493)	4	
pfam10691	Protein of unknown function (DUF2497)	3	
pfam10712	NAD-specific glutamate dehydrogenase	1	
pfam10722	Putative bacterial sensory transduction regulator	1	
pfam10727	Rossmann-like domain	1	
pfam10728	Domain of unknown function (DUF2520)	2	
pfam10756	Bacterial PH domain	1	
pfam10768	Class II flagellar assembly regulator	2	
pfam10882	Bacterial PH domain	1	
pfam10974	Protein of unknown function (DUF2804)	1	
pfam10977	Protein of unknown function (DUF2797)	1	
pfam10979	Protein of unknown function (DUF2786)	1	
pfam10981	Protein of unknown function (DUF2788)	1	
pfam10982	Protein of unknown function (DUF2789)	2	
pfam10983	Protein of unknown function (DUF2793)	4	
pfam10984	Protein of unknown function (DUF2794)	3	
pfam10986	Protein of unknown function (DUF2796)	1	
pfam10988	Putative auto-transporter adhesin, head GIN domain	4	
pfam10994	Protein of unknown function (DUF2817)	2	
pfam10996	Beta-Casp domain	6	
pfam10997	Protein of unknown function (DUF2837)	1	
pfam11008	Protein of unknown function (DUF2846)	1	
pfam11009	Protein of unknown function (DUF2847)	2	
pfam11011	Protein of unknown function (DUF2849)	3	
pfam11014	Protein of unknown function (DUF2852)	3	
pfam11015	Protein of unknown function (DUF2853)	4	
pfam11017	Protein of unknown function (DUF2855)	4	
pfam11019	Protein of unknown function (DUF2608)	1	
pfam11026	Protein of unknown function (DUF2721)	2	
pfam11028	Protein of unknown function (DUF2723)	2	
pfam11064	Protein of unknown function (DUF2865)	1	
pfam11066	Protein of unknown function (DUF2867)	2	
pfam11067	Protein of unknown function (DUF2868)	2	
pfam11071	Nucleoside 2-deoxyribosyltransferase YtoQ	1	
pfam11074	Domain of unknown function(DUF2779)	1	
pfam11102	Group 4 capsule polysaccharide lipoprotein gfcB, YjbF	1	
pfam11127	Protein of unknown function (DUF2892)	3	
pfam11138	Protein of unknown function (DUF2911)	1	
pfam11141	Protein of unknown function (DUF2914)	3	
pfam11149	Protein of unknown function (DUF2924)	2	
pfam11150	Protein of unknown function (DUF2927)	3	
pfam11157	Protein of unknown function (DUF2937)	1	
pfam11162	Protein of unknown function (DUF2946)	1	
pfam11164	Protein of unknown function (DUF2948)	1	
pfam11172	Protein of unknown function (DUF2959)	1	
pfam11185	Protein of unknown function (DUF2971)	2	
pfam11188	Protein of unknown function (DUF2975)	2	
pfam11196	Protein of unknown function (DUF2834)	4	
pfam11199	Protein of unknown function (DUF2891)	2	
pfam11216	Protein of unknown function (DUF3012)	1	
pfam11220	Protein of unknown function (DUF3015)	1	
pfam11233	Protein of unknown function (DUF3035)	4	
pfam11249	Protein of unknown function (DUF3047)	2	
pfam11276	Protein of unknown function (DUF3078)	3	
pfam11288	Protein of unknown function (DUF3089)	2	
pfam11294	Protein of unknown function (DUF3095)	1	
pfam11297	Protein of unknown function (DUF3098)	2	
pfam11306	Protein of unknown function (DUF3108)	5	
pfam11307	Protein of unknown function (DUF3109)	1	
pfam11316	Putative rhamnosyl transferase	3	
pfam11322	Protein of unknown function (DUF3124)	1	
pfam11324	Protein of unknown function (DUF3126)	3	
pfam11325	Domain of unknown function (DUF3127)	2	
pfam11329	Protein of unknown function (DUF3131)	2	
pfam11335	Protein of unknown function (DUF3137)	2	
pfam11338	Protein of unknown function (DUF3140)	1	
pfam11339	Protein of unknown function (DUF3141)	2	
pfam11340	Protein of unknown function (DUF3142)	1	
pfam11351	Holin of 3TMs, for gene-transfer release	1	
pfam11358	Protein of unknown function (DUF3158)	1	
pfam11367	Protein of unknown function (DUF3168)	1	
pfam11369	Protein of unknown function (DUF3160)	1	
pfam11376	Protein of unknown function (DUF3179)	2	
pfam11380	Stealth protein CR2, conserved region 2	1	
pfam11381	Protein of unknown function (DUF3185)	1	
pfam11412	Disulphide bond corrector protein DsbC	4	
pfam11453	Protein of unknown function (DUF2950)	1	
pfam11459	Transcriptional regulator, AbiEi antitoxin, Type IV TA system	1	
pfam11534	Hexameric tyrosine-coordinated heme protein (HTHP)	1	
pfam11551	Outer membrane protein Omp28	2	
pfam11563	Protoglobin	6	
pfam11578	Protein of unknown function (DUF3237)	1	
pfam11582	Protein of unknown function (DUF3240)	1	
pfam11583	P-aminobenzoate N-oxygenase AurF	1	
pfam11589	Domain of unknown function (DUF3244)	1	
pfam11604	Copper binding periplasmic protein CusF	1	
pfam11612	Type II secretion system (T2SS), protein J	1	
pfam11614	IG-like fold at C-terminal of FixG, putative oxidoreductase	2	
pfam11625	Protein of unknown function (DUF3253)	2	
pfam11638	DnaA N-terminal domain	3	
pfam11651	P22 coat protein - gene protein 5	1	
pfam11663	Toxin with endonuclease activity, of toxin-antitoxin system	1	
pfam11680	Protein of unknown function (DUF3276)	1	
pfam11695	Domain of unknown function (DUF3291)	1	
pfam11700	Vacuole effluxer Atg22 like	4	
pfam11716	Mycothiol maleylpyruvate isomerase N-terminal domain	2	
pfam11726	Inovirus Gp2	2	
pfam11730	Protein of unknown function (DUF3297)	1	
pfam11736	Protein of unknown function (DUF3299)	1	
pfam11738	Protein of unknown function (DUF3298)	1	
pfam11739	Dicarboxylate transport	1	
pfam11740	Plasmid replication region DNA-binding N-term	1	
pfam11741	AMIN domain	4	
pfam11743	Protein of unknown function (DUF3301)	1	
pfam11747	Killing trait	2	
pfam11750	Protein of unknown function (DUF3307)	1	
pfam11751	Type IX secretion system membrane protein PorP/SprF	13	
pfam11752	Protein of unknown function (DUF3309)	2	
pfam11775	Cobalamin biosynthesis protein CobT VWA domain	5	
pfam11776	Nickel/cobalt transporter regulator	3	
pfam11783	Cytochrome c bacterial	3	
pfam11798	IMS family HHH motif	2	
pfam11799	impB/mucB/samB family C-terminal domain	9	
pfam11800	Replication protein C C-terminal region	4	
pfam11810	Domain of unknown function (DUF3332)	1	
pfam11812	Domain of unknown function (DUF3333)	1	
pfam11814	Peptidase_C39 like family	2	
pfam11818	C-terminal domain of tail specific protease (DUF3340)	2	
pfam11821	Protein of unknown function (DUF3341)	1	
pfam11827	Protein of unknown function (DUF3347)	1	
pfam11832	Protein of unknown function (DUF3352)	1	
pfam11836	Phage tail tube protein, GTA-gp10	2	
pfam11842	Domain of unknown function (DUF3362)	1	
pfam11843	Protein of unknown function (DUF3363)	2	
pfam11845	Protein of unknown function (DUF3365)	1	
pfam11849	Domain of unknown function (DUF3369)	1	
pfam11855	Protein of unknown function (DUF3375)	1	
pfam11859	Protein of unknown function (DUF3379)	1	
pfam11860	Protein of unknown function (DUF3380)	1	
pfam11867	Domain of unknown function (DUF3387)	2	
pfam11871	Domain of unknown function (DUF3391)	1	
pfam11874	Domain of unknown function (DUF3394)	3	
pfam11890	Domain of unknown function (DUF3410)	1	
pfam11892	Domain of unknown function (DUF3412)	1	
pfam11897	Protein of unknown function (DUF3417)	1	
pfam11898	Domain of unknown function (DUF3418)	3	
pfam11899	Protein of unknown function (DUF3419)	8	
pfam11901	Protein of unknown function (DUF3421)	1	
pfam11902	Protein of unknown function (DUF3422)	1	
pfam11903	ParD-like antitoxin of type II bacterial toxin-antitoxin system	2	
pfam11906	Protein of unknown function (DUF3426)	3	
pfam11911	Protein of unknown function (DUF3429)	1	
pfam11920	Protein of unknown function (DUF3438)	2	
pfam11927	Protein of unknown function (DUF3445)	2	
pfam11932	Protein of unknown function (DUF3450)	1	
pfam11940	Domain of unknown function (DUF3458)	8	
pfam11941	Domain of unknown function (DUF3459)	1	
pfam11950	Protein of unknown function (DUF3467)	4	
pfam11953	Domain of unknown function (DUF3470)	4	
pfam11954	Domain of unknown function (DUF3471)	3	
pfam11964	SpoIIAA-like	1	
pfam11967	Recombination protein O N terminal	5	
pfam11973	NQRA C-terminal domain	2	
